# 感染拡大前比	京都府 四条河原町付近	鳥取県 晩稲	沖縄県 県庁前	茨城県 取手駅	北海道 札幌駅	宮崎県 新別府町	群馬県 前橋駅	神奈川県 横浜中華街駅	愛知県 栄駅	兵庫県 姫路駅	茨城県 水戸駅	神奈川県 横浜駅	愛媛県 松山市駅東側	広島県 広島駅	神奈川県 川崎駅	大阪府 堺東駅	佐賀県 佐賀駅	富山県 富山駅	千葉県 千葉駅	京都府 京都駅	茨城県 古河駅	山梨県 甲府駅南	滋賀県 草津駅西口	宮城県 仙台駅西	群馬県 高崎駅西	青森県 青森駅	山口県 山口駅	新潟県 新潟駅	長崎県 佐世保四ケ町	熊本県 通町筋	茨城県 つくば駅	広島県 紙屋町	岡山県 岡山表町	沖縄県 国際通り	千葉県 船橋駅	香川県 高松市フェリー通り	石川県 香林坊	岐阜県 岐阜駅	鹿児島県 天文館	三重県 津駅	福岡県 博多駅	徳島県 徳島駅	宮城県 青葉通一番町駅	秋田県 秋田駅	静岡県 静岡駅	東京都 立川駅	東京都 銀座	神奈川県 橋本駅	栃木県 宇都宮オリオン通り	長野県 長野駅	愛知県 名古屋駅	埼玉県 大宮駅西	高知県 はりまや橋	島根県 松江駅	福岡県 天神	福島県 福島駅	山形県 山形駅	福島県 郡山駅	兵庫県 三ノ宮駅	岡山県 岡山駅	大分県 大分駅付近	山口県 下関駅	静岡県 浜松駅	長崎県 浜町アーケード	東京都 東京駅南	東京都 新宿駅	福岡県 福岡空港	栃木県 宇都宮駅	岩手県 盛岡駅北	奈良県 近鉄奈良駅	長崎県 長崎駅	新潟県 長岡駅	神奈川県 みなとみらい	東京都 丸の内	和歌山県 和歌山駅	大阪府 難波	北海道 旭川駅	福岡県 小倉駅	大阪府 梅田	東京都 霞が関	東京都 羽田空港 第1ターミナル	福井県 福井駅	岡山県 倉敷駅	東京都 渋谷センター街	北海道 すすきの	大阪府 伊丹空港	香川県 高松駅	石川県 金沢駅	北海道 新千歳空港	三重県 近鉄四日市駅	沖縄県 那覇空港	東京都 大手町	東京都 品川駅	東京都 羽田空港 第2ターミナル	東京都 東京駅
2020/07/01	10.0857142857143	24.0142857142857	7.94285714285714	3.57142857142857	-3.64285714285714	5.9	-3.18571428571429	-16.4	-0.414285714285714	-4.91428571428572	-6.32857142857143	-1.27142857142857	0.485714285714286	-6.04285714285714	-3.42857142857143	1.05714285714286	-1.94285714285714	-7.1	-4.8	-22.9285714285714	-4.45714285714286	-7.3	-8.97142857142857	-8.38571428571429	-12.4571428571429	-5.74285714285714	-9.9	-10.9	-10.5571428571429	-7.07142857142857	-13.9571428571429	-11.4571428571429	-7.72857142857143	-9.72857142857143	-10.9	-20.8714285714286	-16.6	-18.2714285714286	-8.81428571428571	-18.7	-12.1285714285714	-11.7142857142857	-9.28571428571429	-9.62857142857143	-9.55714285714286	-12.9571428571429	-18.1714285714286	-10.2714285714286	-12.4714285714286	-14.2142857142857	-13.2142857142857	-15.6714285714286	-14.7	-14.2	-12.3428571428571	-19.0857142857143	-17.5571428571429	-15.8857142857143	-17.2857142857143	-16.2428571428571	-15.4571428571429	-14.9285714285714	-13.7142857142857	-14.5857142857143	-36.6428571428571	-20.3428571428571	-41.6428571428572	-19.9	-20.2571428571429	-15.9714285714286	-16.3428571428571	-19.1285714285714	-32.9	-43.9571428571429	-18.1714285714286	-16.6714285714286	-24.7714285714286	-25.2714285714286	-19.6428571428571	-32.8571428571429	-44.0285714285714	-24.1285714285714	-24.3857142857143	-28.5	-27.5	-46.1428571428571	-33.7285714285714	-32.5142857142857	-56.9142857142857	-30.8	-45.2571428571429	-43.8428571428571	-42.5714285714286	-56.2857142857143	-42.6714285714286
2020/07/02	9.42857142857143	22.9571428571429	8.34285714285714	3.14285714285714	-3.78571428571429	6.68571428571429	-2.21428571428571	-17.4285714285714	0.242857142857143	-4.41428571428571	-4.85714285714286	-2.17142857142857	0.857142857142857	-5.41428571428571	-3.87142857142857	0.957142857142857	-1.5	-4.72857142857143	-5.01428571428571	-22.4714285714286	-4.45714285714286	-7.88571428571428	-8.78571428571429	-8.31428571428571	-12.8857142857143	-6.28571428571429	-10	-10.2428571428571	-10.5428571428571	-6.77142857142857	-12.3571428571429	-11.8857142857143	-7.87142857142857	-9.47142857142857	-11.5285714285714	-20.1571428571429	-15.7142857142857	-18.1857142857143	-8.48571428571429	-19.3285714285714	-11.5571428571429	-11.5285714285714	-9	-9.27142857142857	-10.5857142857143	-13.5	-17.8857142857143	-9.98571428571429	-12.5285714285714	-13.8714285714286	-12.4428571428571	-16.0142857142857	-14.2285714285714	-15.3428571428571	-12.1142857142857	-18.3857142857143	-16.9714285714286	-15.7142857142857	-16.3714285714286	-15.7714285714286	-14.9714285714286	-15.7428571428571	-13.6571428571429	-14.2428571428571	-36.3428571428571	-20.3571428571429	-41.1285714285714	-19.5428571428571	-20.1	-16.3714285714286	-16.1142857142857	-17.9285714285714	-32.3428571428571	-43.3714285714286	-18.1142857142857	-16.6428571428571	-24.6857142857143	-23.7	-19.3285714285714	-32.3142857142857	-42.7571428571429	-24.2142857142857	-24.2571428571429	-28.5142857142857	-27.2428571428571	-46.4857142857143	-33.5428571428571	-31.8857142857143	-54.9142857142857	-30.6	-44.5142857142857	-43.2	-41.4714285714286	-55.5857142857143	-42.1142857142857
2020/07/03	10.2571428571429	20.1714285714286	8.54285714285714	1.61428571428571	-4.1	6.27142857142857	-1.08571428571429	-17.1285714285714	0.671428571428572	-3.94285714285714	-4.5	-1.51428571428571	0.485714285714286	-5.07142857142857	-3.7	1.6	-0.685714285714286	-4.12857142857143	-4.48571428571429	-22.3714285714286	-4.14285714285714	-7.75714285714286	-8.47142857142857	-8.2	-13.3428571428571	-6.91428571428571	-9.24285714285714	-9.72857142857143	-8.55714285714286	-6.7	-12.5142857142857	-11.2285714285714	-8.04285714285714	-9.18571428571429	-10.7857142857143	-20.4285714285714	-15.0428571428571	-18.1571428571429	-8.9	-19.1714285714286	-11.2	-11.3857142857143	-8.87142857142857	-9.8	-10.4857142857143	-13.5571428571429	-17.3857142857143	-9.57142857142857	-12.6714285714286	-13.5714285714286	-11.5714285714286	-15.9428571428571	-13.5	-14.2	-11.0714285714286	-18.3857142857143	-16.4428571428571	-15.2285714285714	-15.6714285714286	-15.5714285714286	-14.9571428571429	-16.2285714285714	-13.1	-13.4	-36.0428571428571	-20.0571428571429	-41.5285714285714	-19.9428571428571	-19.3571428571429	-16.6571428571429	-15.4714285714286	-17.6285714285714	-30.9857142857143	-43.0857142857143	-17.2857142857143	-16.8142857142857	-24.6428571428571	-22.3	-18.6142857142857	-31.9285714285714	-41.0428571428571	-23.8857142857143	-24.0142857142857	-27.9714285714286	-27.5714285714286	-46.1857142857143	-32.9571428571429	-32.0285714285714	-52.9285714285714	-30.0857142857143	-44.8428571428571	-42.6714285714286	-40.7285714285714	-55.8714285714286	-41.7857142857143
2020/07/04	9.52857142857143	19.3428571428571	8.9	2.24285714285714	-3.87142857142857	5.27142857142857	-0.4	-17.7	0.557142857142857	-4.61428571428571	-3.85714285714286	-2.17142857142857	0.114285714285714	-4.77142857142857	-4.6	1.52857142857143	0.528571428571429	-0.942857142857142	-5.15714285714286	-22.9714285714286	-3.75714285714286	-7.62857142857143	-8.87142857142857	-8.17142857142857	-14	-6.72857142857143	-9.54285714285714	-9.37142857142857	-8	-7.28571428571429	-12.9142857142857	-11.7428571428571	-7.58571428571428	-8.68571428571429	-10.9571428571429	-20.0142857142857	-14.2571428571429	-18.4142857142857	-9.97142857142857	-19.2857142857143	-11.3571428571429	-11.1142857142857	-8.64285714285714	-10.1	-11.0428571428571	-14.2714285714286	-17.4	-9.92857142857143	-12.6	-12.9428571428571	-11.6285714285714	-16.5142857142857	-14	-14.1142857142857	-11.7714285714286	-19.0857142857143	-15.5	-14.8142857142857	-15.1428571428571	-16.2571428571429	-15.1	-17.0857142857143	-12.7571428571429	-14	-35.7714285714286	-20.7571428571429	-41.5857142857143	-19.8571428571429	-19.3285714285714	-16.6714285714286	-15.5142857142857	-17.1	-30.9857142857143	-42.7714285714286	-17.5857142857143	-17.9285714285714	-24.2285714285714	-22.3857142857143	-19.2	-31.5142857142857	-40.7142857142857	-23.9571428571429	-24.8857142857143	-28.2857142857143	-27.0142857142857	-44.5428571428572	-31.7285714285714	-32.4428571428571	-51.9571428571429	-30.4857142857143	-45.4857142857143	-42.3285714285714	-40.0142857142857	-55.5428571428571	-41.7
2020/07/05	6.85714285714286	15.7857142857143	9.71428571428571	2.25714285714286	-4.44285714285714	3.38571428571429	0.414285714285714	-19.6714285714286	-0.0142857142857141	-5.2	-3.82857142857143	-3	-0.0142857142857142	-4.4	-5.08571428571429	1.52857142857143	-0.0714285714285715	-1.05714285714286	-6.2	-23.8714285714286	-4.54285714285714	-7.58571428571428	-9.24285714285714	-9	-14.3714285714286	-6.98571428571429	-8.85714285714286	-8.8	-7.04285714285714	-7.42857142857143	-12.4285714285714	-12.1142857142857	-7.35714285714286	-8.38571428571428	-11.6142857142857	-20.1285714285714	-15.6285714285714	-18.5428571428571	-12.3428571428571	-17.7714285714286	-11.0285714285714	-11	-9.32857142857143	-10.0714285714286	-12.5714285714286	-14.4571428571429	-17.8	-9.98571428571429	-13.8571428571429	-12.9428571428571	-12.0571428571429	-17.5571428571429	-14.7285714285714	-13.6285714285714	-11.7571428571429	-18.8	-16.5	-14.8857142857143	-15.3714285714286	-16.7285714285714	-14.9428571428571	-18.8	-13.5285714285714	-13.5571428571429	-36.5857142857143	-22.0285714285714	-41.0571428571429	-20.7857142857143	-18.8142857142857	-17.2428571428571	-15.0285714285714	-17.2714285714286	-32.7	-43.3571428571429	-18.6571428571429	-19.1	-25	-22.2285714285714	-19.9428571428571	-31.2142857142857	-39.0571428571429	-23.4857142857143	-25.7571428571429	-29.3285714285714	-27.2142857142857	-43.9	-32	-32.7142857142857	-51	-30.8142857142857	-45.2428571428571	-42.8142857142857	-40.2714285714286	-55.4571428571429	-42.1714285714286
2020/07/06	6.54285714285714	11.5571428571429	9.84285714285714	2.88571428571429	-4.82857142857143	2.91428571428571	0.214285714285714	-20.0714285714286	-0.0142857142857142	-5.85714285714286	-4.17142857142857	-2.95714285714286	0.457142857142857	-4.44285714285714	-5.34285714285714	0.9	-0.728571428571429	-0.571428571428571	-6.12857142857143	-23.6714285714286	-4.08571428571429	-7.02857142857143	-9.08571428571429	-9.11428571428572	-14.7285714285714	-6.91428571428571	-9.87142857142857	-8.78571428571429	-7.65714285714286	-8.37142857142857	-13.1428571428571	-12.9714285714286	-7.47142857142857	-8.52857142857143	-11.3428571428571	-20.0857142857143	-15.7857142857143	-17.8714285714286	-15.9714285714286	-17.0714285714286	-10.8714285714286	-10.7571428571429	-9.45714285714286	-9.95714285714286	-13.2	-14.3571428571429	-18.0142857142857	-10.3857142857143	-14.6142857142857	-12.9571428571429	-12.3142857142857	-17.7	-14.6428571428571	-13.0857142857143	-12.5285714285714	-18.9142857142857	-17.2428571428571	-14.3857142857143	-14.9285714285714	-17.3571428571429	-15.5714285714286	-18.0857142857143	-14.1571428571429	-14.2428571428571	-36.8	-22.7285714285714	-40.3142857142857	-21.7571428571429	-19.4714285714286	-16.9428571428571	-16.1	-16.7714285714286	-32.9428571428571	-43.7571428571429	-18.7857142857143	-19.4857142857143	-25.7571428571428	-22.1	-19.9857142857143	-30.9714285714286	-38.4285714285714	-22.9714285714286	-25.3142857142857	-29.7571428571429	-27.1142857142857	-42.7285714285714	-31.8	-33.6428571428571	-49.5428571428571	-30.8714285714286	-46.3142857142857	-42.9428571428571	-40.5428571428571	-55.5285714285714	-42.5571428571429
2020/07/07	4.32857142857143	8.78571428571429	9.9	4.45714285714286	-4.88571428571429	2.67142857142857	2.61428571428571	-20.8285714285714	-0.671428571428571	-7.02857142857143	-5.17142857142857	-4.2	-0.0428571428571433	-4.3	-6.57142857142857	-0.242857142857143	0.814285714285714	-0.371428571428571	-6.77142857142857	-23.9285714285714	-4.7	-7.22857142857143	-9.68571428571429	-9.44285714285714	-15.9571428571429	-7.18571428571429	-11.2285714285714	-9.18571428571429	-7.95714285714286	-9.18571428571429	-14.0571428571429	-14.3428571428571	-8.48571428571429	-8.07142857142857	-12.2285714285714	-19.9714285714286	-15.4	-16.5285714285714	-17.9428571428571	-16.0428571428571	-10.3	-9.91428571428571	-9.72857142857143	-9.8	-14.3285714285714	-14.6571428571429	-18.5857142857143	-11.8428571428571	-15.1428571428571	-13.4	-12.7428571428571	-18.2428571428571	-15.1428571428571	-13.6714285714286	-13.7285714285714	-19.4142857142857	-17.2714285714286	-14.1	-15.4714285714286	-17.1571428571429	-15.7142857142857	-17.9428571428571	-14.9571428571429	-15.6142857142857	-36.8142857142857	-23.6142857142857	-40.1	-21.1857142857143	-19.5571428571429	-17.3714285714286	-17.0571428571429	-17.0142857142857	-33.1857142857143	-43.7571428571429	-18.4714285714286	-21.1428571428571	-25.7428571428571	-22.9714285714286	-21.0285714285714	-30.6428571428571	-37.8857142857143	-22.9714285714286	-25.2	-30.2428571428571	-26.6857142857143	-43.2857142857143	-30.9857142857143	-33.9142857142857	-49.2571428571429	-30.3857142857143	-45.2428571428571	-42.6571428571429	-40.4285714285714	-55.2285714285714	-42.4142857142857
2020/07/08	3.94285714285714	5.57142857142857	10.1285714285714	5.81428571428571	-4.75714285714286	-0.0571428571428571	2.37142857142857	-20.7	-0.442857142857143	-7.05714285714286	-4.94285714285714	-4.55714285714286	-3.8	-5.02857142857143	-6.78571428571429	-1.3	-2.12857142857143	-0.785714285714285	-6.91428571428571	-23.0714285714286	-5.27142857142857	-7.58571428571428	-9.54285714285714	-9.37142857142857	-15.9	-7.6	-11.9	-9.21428571428571	-9.51428571428571	-10.2	-14.5142857142857	-15.9285714285714	-8.92857142857143	-8.01428571428571	-12.2142857142857	-20.1428571428571	-15.1714285714286	-17.0571428571429	-18.8714285714286	-16.2428571428571	-12.0714285714286	-9.64285714285714	-9.95714285714286	-10.7571428571429	-14.2	-14.8714285714286	-18.4857142857143	-12.8857142857143	-15.2857142857143	-13.5714285714286	-12.6285714285714	-18.2714285714286	-15.3285714285714	-12.9857142857143	-16.0428571428571	-19.6428571428571	-16.7714285714286	-13.6285714285714	-15.3857142857143	-17.8	-17.2857142857143	-18.8571428571429	-14.7142857142857	-18.0428571428571	-36.7285714285714	-23.6428571428571	-39.1142857142857	-19.7285714285714	-20.3142857142857	-17.1	-19.4571428571429	-17.9714285714286	-32.8714285714286	-43.5428571428571	-20.5714285714286	-20.6714285714286	-25.8714285714286	-24.7714285714286	-20.9428571428571	-30.8428571428571	-37.3714285714286	-22.9142857142857	-24.2	-29.8714285714286	-26.7428571428571	-43.8857142857143	-31.0857142857143	-34.2571428571429	-48.4428571428571	-30.0857142857143	-44	-42.5857142857143	-40.0285714285714	-54.8857142857143	-42.4142857142857
2020/07/09	3.34285714285714	7.84285714285714	11.1857142857143	6.75714285714286	-4.65714285714286	-1.75714285714286	1.2	-20.7857142857143	-1.14285714285714	-6.55714285714286	-6.04285714285714	-4.6	-4.28571428571429	-5.07142857142857	-6.71428571428571	-2.42857142857143	-1.84285714285714	-1.3	-6.98571428571428	-23.9857142857143	-4.01428571428572	-7.78571428571429	-9.52857142857143	-9.67142857142857	-15.3857142857143	-8.28571428571429	-11.9571428571429	-9.58571428571429	-8.94285714285714	-10.9857142857143	-15.8571428571429	-16.0285714285714	-8.75714285714286	-7.54285714285714	-11.6428571428571	-19.7571428571429	-14.9285714285714	-17.4857142857143	-21.1571428571429	-16.2571428571429	-12.5285714285714	-9.48571428571429	-10.1142857142857	-10.9142857142857	-13.7285714285714	-14.9	-18.6571428571429	-13.7285714285714	-15.1714285714286	-15.1571428571429	-13.4285714285714	-18.3571428571429	-15.1714285714286	-12.2285714285714	-16.6	-19.6142857142857	-17.5285714285714	-13.3571428571429	-16.0428571428571	-17.9285714285714	-18	-19.4	-15.0285714285714	-18.5142857142857	-36.9285714285714	-24.1142857142857	-39.0285714285714	-18.6571428571429	-20.0571428571429	-17.5857142857143	-20.2142857142857	-19.0428571428571	-33.0857142857143	-43.7714285714286	-20.9714285714286	-20.7714285714286	-25.7571428571429	-25.0714285714286	-21.2285714285714	-30.9571428571429	-38.0142857142857	-23.0142857142857	-24.0857142857143	-30.2	-26.9	-43.7571428571429	-31.1285714285714	-35.1142857142857	-48.5142857142857	-29.9285714285714	-43.3142857142857	-42.7714285714286	-40.6428571428571	-55.7	-42.7428571428571
2020/07/10	2.24285714285714	6.64285714285714	11.4	9.07142857142857	-3.64285714285714	-1.77142857142857	0.457142857142857	-21.0857142857143	-1.68571428571429	-6.17142857142857	-5.67142857142857	-5.75714285714286	-4.62857142857143	-4.52857142857143	-7.14285714285714	-3.27142857142857	-0.971428571428571	0.6	-7.51428571428571	-23.1	-5.15714285714286	-7.85714285714286	-9.12857142857143	-9.67142857142857	-15.1428571428571	-7.35714285714286	-10.9285714285714	-9.25714285714286	-10.0714285714286	-11.6285714285714	-16.7428571428571	-16.1714285714286	-8.7	-6.82857142857143	-12.4	-19.4285714285714	-15.0857142857143	-17.6	-23.2142857142857	-16.6142857142857	-12.6	-9.47142857142857	-10.0285714285714	-10.9571428571429	-13.9	-15.5285714285714	-18.9142857142857	-14.7	-14.6428571428571	-14.9714285714286	-13.9428571428571	-18.5857142857143	-15.5428571428571	-13.1142857142857	-17.5857142857143	-20.7285714285714	-17.9714285714286	-13.4714285714286	-16.1714285714286	-18.2571428571429	-18.4142857142857	-19	-15.2714285714286	-19.9714285714286	-36.9428571428571	-24.7142857142857	-38.4428571428571	-17.1	-20.3714285714286	-18.2142857142857	-21.6428571428571	-18.7142857142857	-33.7142857142857	-43.8428571428571	-20.8571428571429	-21.0285714285714	-25.8428571428571	-25.2428571428571	-21.6571428571429	-30.8285714285714	-38.5428571428571	-23.1857142857143	-22.9	-30.9	-26.5285714285714	-42.9714285714286	-31.4	-35.5285714285714	-49.8142857142857	-30.6	-42.8714285714286	-42.7714285714286	-41.0571428571429	-55.8571428571429	-42.8142857142857
2020/07/11	2.05714285714286	8.55714285714286	12.0571428571429	7.52857142857143	-3.25714285714286	-0.0857142857142859	2.02857142857143	-20.5	-1.51428571428571	-5.31428571428571	-6.18571428571429	-5.68571428571429	-4.42857142857143	-4.61428571428571	-6.95714285714286	-3.08571428571429	-3.78571428571429	-0.228571428571428	-7.18571428571429	-22.4571428571429	-5.84285714285714	-7.47142857142857	-8.28571428571429	-9.21428571428571	-13.8	-7.07142857142857	-10.6142857142857	-9.18571428571429	-11.8142857142857	-11.9	-16.8285714285714	-16.4428571428571	-9.5	-7.11428571428571	-12.5	-19.8714285714286	-14.8714285714286	-16.5	-23.9428571428571	-16.3	-13.0142857142857	-10.2285714285714	-9.81428571428571	-10.7714285714286	-13.4	-15.2428571428571	-19.0571428571429	-15	-14.7571428571429	-15.1571428571429	-13.7571428571429	-18.5285714285714	-15.6	-13.9428571428571	-18.4142857142857	-21.0714285714286	-17.8	-13.1428571428571	-15.9	-18.4142857142857	-18.8285714285714	-19.9428571428571	-15.4142857142857	-21.9142857142857	-36.9571428571429	-24.7857142857143	-37.9571428571429	-16.3857142857143	-19.8714285714286	-18.2142857142857	-24.1285714285714	-18.6571428571429	-33.7571428571429	-43.9857142857143	-19.9428571428571	-20.4142857142857	-25.7714285714286	-25.7428571428571	-21.3285714285714	-30.8428571428571	-38.9428571428571	-22.4571428571429	-22.2714285714286	-30.9428571428571	-26.3571428571429	-43.0571428571429	-31.8714285714286	-35.2	-49.4428571428571	-30.5857142857143	-42.1857142857143	-42.8142857142857	-41.3857142857143	-55.6428571428571	-42.8142857142857
2020/07/12	2.15714285714286	9.95714285714286	11.5857142857143	7.7	-2.87142857142857	0.871428571428571	2.55714285714286	-20.0285714285714	-1.68571428571429	-6.11428571428571	-4.9	-5.71428571428571	-3.97142857142857	-4.85714285714286	-6.9	-2.78571428571429	-3.72857142857143	-0.657142857142857	-6.71428571428571	-22.7571428571429	-6.55714285714286	-8.1	-8.15714285714286	-8.6	-14.2428571428571	-8.17142857142857	-11.1142857142857	-9.15714285714286	-11.9714285714286	-12.3285714285714	-17.3428571428571	-16.1714285714286	-9.78571428571429	-7.34285714285714	-12.4428571428571	-19.7857142857143	-13.8428571428571	-17.1142857142857	-24.1571428571429	-17.2714285714286	-12.7285714285714	-10.6857142857143	-9.54285714285714	-11.5142857142857	-12.4285714285714	-15.5571428571429	-19.1571428571429	-15.2142857142857	-14.4857142857143	-14.6571428571429	-13.5	-18.5285714285714	-15.1	-13.7428571428571	-18.5285714285714	-20.1	-16.0857142857143	-13.0571428571429	-16.0428571428571	-17.9142857142857	-19.1285714285714	-18.5	-14.7142857142857	-22.6285714285714	-36.9	-25.1142857142857	-37.7714285714286	-16.5142857142857	-21.2714285714286	-18.9285714285714	-24.5142857142857	-18.4857142857143	-31.9571428571429	-44.0142857142857	-19.1142857142857	-20.1428571428571	-25.1571428571429	-25.5857142857143	-21.6285714285714	-30.5571428571429	-38.7428571428571	-22.1428571428571	-21.0857142857143	-31.0285714285714	-26.4714285714286	-42.6571428571429	-30.2285714285714	-35.4428571428571	-50.7571428571429	-30.4571428571429	-41.2571428571429	-42.7	-41.4285714285714	-56.0285714285714	-42.8285714285714
2020/07/13	1.72857142857143	12.5857142857143	11.3	7.2	-2.81428571428571	0.414285714285714	1.52857142857143	-18.9714285714286	-1.21428571428571	-6.28571428571429	-2.57142857142857	-5.95714285714286	-4.62857142857143	-4.72857142857143	-6.17142857142857	-2.01428571428571	-2.52857142857143	-1.02857142857143	-6.52857142857143	-23.0285714285714	-6.17142857142857	-8.25714285714286	-7.58571428571429	-9.18571428571429	-14.2714285714286	-9.47142857142857	-10.3428571428571	-8.64285714285714	-10.9571428571429	-12.0428571428571	-18	-16.3428571428571	-8.6	-6.74285714285714	-12.6428571428571	-19.7571428571429	-13.6	-17.1428571428571	-23.3571428571429	-16.5428571428571	-12.9	-11.4428571428571	-10.1714285714286	-10.9571428571429	-11.1142857142857	-15.9714285714286	-18.5714285714286	-15.3285714285714	-13.8714285714286	-13.9285714285714	-13.4428571428571	-18.7714285714286	-14.9857142857143	-13.9428571428571	-18.8142857142857	-20	-15.1857142857143	-12.5142857142857	-16.2285714285714	-17.9714285714286	-18.3285714285714	-17.1857142857143	-13.9714285714286	-22.6285714285714	-36.4428571428571	-25.3	-37.9142857142857	-15.4	-21.6857142857143	-19.4428571428571	-24.8428571428571	-19.2142857142857	-31.1857142857143	-43.5428571428571	-19.1285714285714	-20.1285714285714	-25.3142857142857	-25.6142857142857	-21.9285714285714	-30	-38.5571428571429	-22.6571428571429	-22.2857142857143	-31.1428571428571	-26.6571428571429	-42.6	-30.3285714285714	-35.4285714285714	-50.1428571428571	-30.3	-40.7	-42.4285714285714	-41.1571428571429	-55.4142857142857	-42.7142857142857
2020/07/14	2.67142857142857	12.4142857142857	11.7714285714286	7.47142857142857	-2.6	1.17142857142857	1.35714285714286	-18.4285714285714	-1.12857142857143	-5.4	-2.11428571428571	-5.7	-4.32857142857143	-4.47142857142857	-5.85714285714286	-1.6	-4.28571428571429	-2.5	-6.15714285714286	-22.9428571428571	-5	-8	-6.21428571428571	-8.91428571428571	-13.2	-9.55714285714286	-9.68571428571429	-8.55714285714286	-9.44285714285714	-10.8857142857143	-18.2428571428571	-15.4714285714286	-8.64285714285714	-6.91428571428571	-12.5285714285714	-20.2142857142857	-13.6285714285714	-17.5428571428571	-22.9142857142857	-15.3714285714286	-13.4	-12.0142857142857	-9.87142857142857	-11.5285714285714	-11.0142857142857	-15.8285714285714	-18.6714285714286	-15.0857142857143	-13	-13.3571428571429	-12.8142857142857	-18.8428571428571	-14.4142857142857	-13.4428571428571	-18.0142857142857	-19.6857142857143	-14.6285714285714	-12.2428571428571	-15.9428571428571	-18.1857142857143	-17.9428571428571	-16.2714285714286	-13.7	-21.2857142857143	-36.4	-25.3714285714286	-37.6428571428571	-15.9714285714286	-20.8714285714286	-19.2714285714286	-24.7285714285714	-19.4285714285714	-31.1428571428571	-43.7142857142857	-19.1285714285714	-19.7	-25.4142857142857	-24.7285714285714	-21.6428571428571	-30	-37.9142857142857	-22.6428571428571	-22.4714285714286	-30.9857142857143	-26.8285714285714	-41.4571428571429	-31.0428571428571	-35.2142857142857	-49.8142857142857	-30.9857142857143	-40.6428571428571	-42.5	-41.3142857142857	-54.6428571428571	-42.8
